id,user_id,rdv,asofright,ovr55,clusteros,phased,stalled,name,status,descr,prj_url,address,state,zip_code,year_compl,prjarea,singfamhu,multifam,hu,gqpop,rptdemp,commsf,hotelrms,total_cost,ret_sqft,ofcmd_sqft,indmf_sqft,whs_sqft,rnd_sqft,ei_sqft,other_sqft,hotel_sqft,other_rate,affordable,latitude,longitude,parcel_id,mixed_use,point,programs,forty_b,residential,commercial,municipal,devlper,yrcomp_est,percomp_24,percomp_28,percomp_35,percomp_45,units_1bd,units_2bd,units_3bd,unknownhu,affrd_unit,aff_u50,aff_50_80,aff_80_120,aff_120p,aff_unknown,headqtrs,park_type,publicsqft,unk_sqft,loc_id,parcel_fy,rpa_name,county,nhood,n_transit,flag,deleted_at,traffic_count_data,proj_id_present,traffic_count_data_present,taz,apn,trunc,gluc,placetype,proj_id,stat_comts,mix_descr,notes,created_at,updated_at,sb_type
239,1,f,f,f,f,f,f,7255 Navajoa Ave,completed,"""description"": ""2 SF res"", ""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""PD""", ,7235   NAVAJOA AVE ,CA,,,0,2,,2,,,,0,,0,,,,,,,0,,,35.4790250137475,-120.667555146772,,f,POINT(-120.667555146772 35.4790250137475),,,t,,ATASCADERO,,f,100,0,0,0,,,,,,,,,,,f,,,,356355,,,,Atascadero,{},f,,,f,f,,031054003,t,ResDev,Residential development,,complete,"",; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
240,1,f,f,f,f,f,f,TR 2376 (River Oaks),in_construction,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Red"", ""edited_by"": ""wf""", ,   WATERFORD  ,CA,,,0,12,,12,,,,0,,0,,,,,,,0,,,35.6515662002852,-120.67740003348,,f,POINT(-120.67740003348 35.6515662002852),,,t,,PASO ROBLES,,f,100,0,0,0,,,,,,,,,,,f,,,,278625,,,,Paso Robles,{},f,,,f,f,,025396061,t,ResDev,Residential development,,Under construction, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
241,1,f,f,f,f,f,f,Morro Rd Mixed-Use,projected,"""devtype"": ""Mixed-Use"", ""resdev2"": ""MF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""PD""", ,8120   MORRO RD ,CA,,,3000,0,3,3,,,,0,,3000,,,,,,,0,,,35.473140796088,-120.669076046259,,f,POINT(-120.669076046259 35.473140796088),,,t,t,ATASCADERO,,f,100,0,0,0,,,,,,,,,,,f,,,,284295,,,,Atascadero,{},f,,,f,f,,031231028,t,MU,Mixed-use development,,"Approved, not constructed","Mixed-use, restaurant, 3 MF",; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
242,1,f,f,f,f,f,f,Moresco Plaza,completed,"""devtype"": ""Non-Residential"", ""edited_by"": ""PD""", ,7305   MORRO RD 203,CA,,,30851,0,,0,,,,0,,30851,,,,,,,0,,,35.4785819626043,-120.666467969162,,f,POINT(-120.666467969162 35.4785819626043),,,,t,ATASCADERO,,f,100,0,0,0,,,,,,,,,,,f,,,,277843,,,,Atascadero,{},f,,,f,f,,031052045,t,CR,Commercial development,,complete, ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
243,1,f,f,f,f,f,f,Avila Beach new residential,completed,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Red"", ""edited_by"": ""RM""", ,280   SAN MIGUEL ST ,CA,,,0,7,,7,,,,0,,0,,,,,,,0,,,35.1817374036977,-120.732252778808,,f,POINT(-120.732252778808 35.1817374036977),,,t,,AVILA BEACH,,f,100,0,0,0,,,,,,,,,,,f,,,,298393,,,,Avila Beach,{},f,,,f,f,,076205041,t,ResDev,Residential development,,complete, ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
244,1,f,f,f,f,f,f,TR 2790,completed,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Red"", ""edited_by"": ""wf""", ,1026   MERRY HILL RD ,CA,,,0,6,,6,,,,0,,0,,,,,,,0,,,35.6244349471619,-120.702156479454,,f,POINT(-120.702156479454 35.6244349471619),,,t,,PASO ROBLES,,f,100,0,0,0,,,,,,,,,,,f,,,,275320,,,,Paso Robles,{},f,,,f,f,,009071012,t,ResDev,Residential development,,complete, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
245,1,f,f,f,f,f,f,Hotel (Unnamed),projected,"""devtype"": ""Tourist"", ""edited_by"": ""PD""", ,940   EL CAMINO REAL  ,CA,,,20000,0,,0,,,,100,,,,,,,,,60000,,,35.5271459062736,-120.703500701323,,f,POINT(-120.703500701323 35.5271459062736),,,,,ATASCADERO,,f,100,0,0,0,,,,,,,,,,,f,,,,273354,,,,Atascadero,{},f,,,f,f,,049045035,t,TOURIST,Hotel,,Approved- no construction yet, ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
246,1,f,f,f,f,f,f,TR 2887 (The Cove),completed,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Red"", ""edited_by"": ""wf""", ,     ,CA,,,0,51,,51,,,,0,,0,,,,,,,0,,,35.645696589852,-120.678990602434,,f,POINT(-120.678990602434 35.645696589852),,,t,,,,f,100,0,0,0,,,,,,,,,,,f,,,,278983,,,,Paso Robles,{},f,,,f,f,,025546031,t,ResDev,Residential development,,complete, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
247,1,f,f,f,f,f,f,TR 2071,completed,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Red"", ""edited_by"": ""wf""", ,   PACIFIC  ,CA,,,0,10,,10,,,,0,,0,,,,,,,0,,,35.6206883726418,-120.702216184778,,f,POINT(-120.702216184778 35.6206883726418),,,t,,PASO ROBLES,,f,100,0,0,0,,,,,,,,,,,f,,,,268794,,,,Paso Robles,{},f,,,f,f,,009221053,t,ResDev,Residential development,,complete, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
248,1,f,f,f,f,f,f,Oaks Hotel,completed,"""description"": ""50 KSF is an estimate, 66 room hotel"", ""devtype"": ""Tourist"", ""edited_by"": ""wf""", ,3002   RIVERSIDE AVE ,CA,,,50000,0,,0,,,,66,,0,,,,,,,50000,,,35.6456553919452,-120.688522736024,,f,POINT(-120.688522736024 35.6456553919452),,,,,PASO ROBLES,,f,100,0,0,0,,,,,,,,,,,f,,,,257616,,,,Paso Robles,{},f,,,f,f,,008051031,t,TOURIST,Visitor-serving,,complete,"", ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
249,1,f,f,f,f,f,f,TR 2620,completed,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Red"", ""edited_by"": ""PR Planning Staff""", ,185   VIA MAGNOLIA  ,CA,,,0,16,,16,,,,0,,0,,,,,,,0,,,35.6379112014361,-120.679498808067,,f,POINT(-120.679498808067 35.6379112014361),,,t,,PASO ROBLES,,f,100,0,0,0,,,,,,,,,,,f,,,,293970,,,,Paso Robles,{},f,,,f,f,,025523071,t,ResDev,Residential development,,complete, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
250,1,f,f,f,f,f,f,5802 Traffic Way,in_construction,"""devtype"": ""Mixed-Use"", ""resdev2"": ""MF"", ""tea_zone"": ""Green"", ""edited_by"": ""PD""", ,5802   TRAFFIC WAY ,CA,,,0,0,5,5,,,,0,,6000,,,,,,,0,,,35.4911587792294,-120.669704799403,,f,POINT(-120.669704799403 35.4911587792294),,,t,t,ATASCADERO,,f,100,0,0,0,,,,,,,,,,,f,,,,285155,,,,Atascadero,{},f,,,f,f,,029322012,t,MU,Residential development+com,,"approved, construction in progress","retail, restaurant, 5 MF units",; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
251,1,f,f,f,f,f,f,Templeton CHC,completed,"""devtype"": ""Non-Residential"", ""edited_by"": ""rm""", ,1330   LAS TABLAS RD ,CA,,,25500,0,,0,,,,0,,25500,,,,,,,0,,,35.5548618327445,-120.723760163392,,f,POINT(-120.723760163392 35.5548618327445),,,,t,TEMPLETON,,f,0,0,0,0,,,,,,,,,,,f,,,,271997,,,,Templeton,{},f,,,f,f,,040289047,t,CR,Commercial development,,complete, ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
252,1,f,f,f,f,f,f,Southside Villas,completed,"""description"": ""72 SF res"", ""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Green"", ""edited_by"": ""PD""", ,11205   BILBAO CT ,CA,,,0,72,,72,,,,0,,0,,,,,,,0,,,35.4545204279421,-120.640014792387,,f,POINT(-120.640014792387 35.4545204279421),,,t,,ATASCADERO,,f,100,0,0,0,,,,,,,,,,,f,,,,254681,,,,Atascadero,{},f,,,f,f,,045325075,t,ResDev,Residential development,,Complete,"",; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
253,1,f,f,f,f,f,f,Harbor Terrace,in_construction,"""devtype"": ""Tourist"", ""edited_by"": ""RM""", ,6450   BABE LN ,CA,,,22000,0,,0,,,,236,,0,,,,,,,22000,,,35.1762514277151,-120.755271300499,,f,POINT(-120.755271300499 35.1762514277151),,,,,AVILA BEACH,,f,100,0,0,0,,,,,,,,,,,f,,,,245133,,,,Avila Beach,{},f,,,f,f,,076172031,t,TOURIST,Visitor-serving,,"Approved, Under Construction", ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
254,1,f,f,f,f,f,f,1565 El Camino Real PD-17,completed,"""description"": ""6 MF res"", ""devtype"": ""Residential"", ""resdev2"": ""MF"", ""tea_zone"": ""Green"", ""edited_by"": ""PD""", ,1565   EL CAMINO REAL  ,CA,,,0,6,6,6,,,,0,,0,,,,,,,0,,,35.5173681412447,-120.699802697561,,f,POINT(-120.699802697561 35.5173681412447),,,t,,ATASCADERO,,f,100,0,0,0,,,,,,,,,,,f,,,,269318,,,,Atascadero,{},f,,,f,f,,049311003,t,ResDev,Residential development,,complete,"",; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
255,1,f,f,f,f,f,f,Atascadero Groves Phase 2,completed,"""description"": ""17 sf"", ""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Red"", ""edited_by"": ""PD""", ,11845   HALCON RD ,CA,,,0,17,,17,,,,0,,0,,,,,,,0,,,35.4521654872045,-120.630922246907,,f,POINT(-120.630922246907 35.4521654872045),,,t,,ATASCADERO,,f,100,0,0,0,,,,,,,,,,,f,,,,254181,,,,Atascadero,{},f,,,f,f,,045401009,t,ResDev,Residential development,,complete,"",; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
256,1,f,f,f,f,f,f,Firestone Brewery Campus Expansion,completed,"""description"": ""Brewery"", ""devtype"": ""Non-Residential"", ""edited_by"": ""VD, wf""", ,1400   RAMADA DR ,CA,,,0,0,,0,,,,0,,180000,,,,,,,0,,,35.595914818804,-120.694088890986,,f,POINT(-120.694088890986 35.595914818804),,,,t,PASO ROBLES,,f,100,0,0,0,,,,,,,,,,,f,,,,270415,,,,Paso Robles,{},f,,,f,f,,009633034,t,LI,Industrial,,complete,"", ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
257,1,f,f,f,f,f,f,Firestone Solar Generation Facility,completed,"""description"": ""Solar Generation Facility"", ""devtype"": ""Special"", ""edited_by"": ""VD, wf""", ,     ,CA,,,0,0,,0,,,,0,,516000,,,,,,,0,,,35.5947875106844,-120.690597874456,,f,POINT(-120.690597874456 35.5947875106844),,,,t,,,f,100,0,0,0,,,,,,,,,,,f,,,,247523,,,,Paso Robles,{},f,,,f,f,,009631018,t,SPECIAL,Solar,,complete,"", ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
258,1,f,f,f,f,f,f,Tidwell office/maintenance building,completed,"""devtype"": ""Non-Residential"", ""edited_by"": ""wf""", ,2000   DALLONS DR ,CA,,,9960,0,,0,,,,0,,9960,,,,,,,0,,,35.6477810804176,-120.660165088607,,f,POINT(-120.660165088607 35.6477810804176),,,,t,PASO ROBLES,,f,100,0,0,0,,,,,,,,,,,f,,,,256981,,,,Paso Robles,{},f,,,f,f,,025423003,t,OFF,Office/maintenance building,,complete, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
259,1,f,f,f,f,f,f,TR 2529,completed,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""PR Planning Staff""", ,,CA,,,0,21,,21,,,,0,,0,,,,,,,0,,,35.6513721778085,-120.699279666811,,f,POINT(-120.699279666811 35.6513721778085),,,t,,,,f,100,0,0,0,,,,,,,,,,,f,,,,,,,,Paso Robles,{},f,,,f,f,,,t,ResDev,Residential development,,complete, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
260,1,f,f,f,f,f,f,SP-2: San Luis Ranch SP,projected,"""description"": ""115 KSF (major commercial center)"", ""devtype"": ""Specific Plan"", ""resdev2"": ""PUD"", ""tea_zone"": ""Red"", ""edited_by"": ""RM""", ,,CA,,,200000,181,,580,,,,200,,150000,,,,,,,50000,,,35.2565189737289,-120.67960510632,,f,POINT(-120.67960510632 35.2565189737289),,,t,t,,,f,100,0,0,0,,,,,,,,,,,f,,,,,,,,San Luis Obispo,{},f,,,f,f,,,t,SPA,Commercial devt w ltd res,,Approved (except commercial),"",Changed total single-family units from 300 to 280; Changed total multi-family residential units from 280 to 299,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
261,1,f,f,f,f,f,f,TR 2609 (Cool Valley Estates),completed,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Red"", ""edited_by"": ""PR Planning Staff""", ,,CA,,,0,20,,20,,,,0,,0,,,,,,,0,,,35.6015886711944,-120.65226607062,,f,POINT(-120.65226607062 35.6015886711944),,,t,,,,f,100,0,0,0,,,,,,,,,,,f,,,,,,,,Paso Robles,{},f,,,f,f,,,t,ResDev,Residential development,,complete, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
262,1,f,f,f,f,f,f,Highland Cove,completed,"""devtype"": ""Residential"", ""resdev2"": ""MF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""rm""", ,1205   SAND DOLLAR DR ,CA,,,0,0,,18,,,,0,,0,,,,,,,0,,,35.1088372582509,-120.615823202013,,f,POINT(-120.615823202013 35.1088372582509),,,t,,,,f,100,0,0,0,,,,,,,,,,,f,,,,367391,,,,Grover Beach,{},f,,,f,f,,060565075,t,ResDev,Residential development,,Complete, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
263,1,f,f,f,f,f,f,"441 S 5th St (2 SFR, demo)",completed,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""RM""", ,451   5TH ST ,CA,,,3711,2,,2,,,,0,,0,,,,,,,0,,,35.1180122569681,-120.625135986011,,f,POINT(-120.625135986011 35.1180122569681),,,t,,GROVER BEACH,,f,100,0,0,0,,,,,,,,,,,f,,,,340700,,,,Grover Beach,{},f,,,f,f,,060272039,t,ResDev,Residential development,,Complete, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
264,1,f,f,f,f,f,f,Southeast Arroyo Grande expansion area,planning,"""description"": ""Business park component proposed near US 101"", ""devtype"": ""Specific Plan"", ""resdev2"": ""SF"", ""tea_zone"": ""Red"", ""edited_by"": ""rm""", ,2790   HIGHWAY 101  ,CA,,,0,200,,200,,,,0,,0,,,,,,,0,,,35.1158222204256,-120.561779713952,,f,POINT(-120.561779713952 35.1158222204256),,,t,,ARROYO GRANDE,,f,0,0,0,0,,,,,,,,,,,f,,,,239926,,,,Arroyo Grande SOI,{},f,,,f,f,,075341008,t,SPA,Residential devt w ltd comm,,unknown,"",; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
265,1,f,f,f,f,f,f,Dana Reserve Specific Plan,planning,"""description"": ""up to 600 res units could be developed w comm"", ""devtype"": ""Specific Plan"", ""resdev2"": ""PUD"", ""tea_zone"": ""Red"", ""edited_by"": ""rm""", ,   CHEROKEE  ,CA,,,200000,812,,1291,,,,0,,200000,,,,,,,0,,,35.0458764902562,-120.502515151604,,f,POINT(-120.502515151604 35.0458764902562),,,t,t,ARROYO GRANDE,,f,0,0,75,100,,,,,,,,,,,f,,,,239391,,,,South County Inland P.A.,{},f,,,f,f,,091301073,t,SPA,Residential devt w ltd comm,,EIR NOP issued - June 2021,"",; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
266,1,f,f,f,f,f,f,Spanish Springs SP,planning,"""description"": ""Hotel, conference, golf, restaurant, vineyard"", ""devtype"": ""Specific Plan"", ""resdev2"": ""PUD"", ""tea_zone"": ""Maroon""", ,   PRICE CANYON  ,CA,,,135000,416,,609,,,,150,,0,,,,,,,135000,,,35.160959794728,-120.619752833107,,f,POINT(-120.619752833107 35.160959794728),,,t,,ARROYO GRANDE,,f,0,0,0,0,,,,,,,,,,,f,,,,238744,,,,Pismo Beach SOI,{},f,,,f,f,,079281025,t,SPA,Residential development,,unknown,"",no update; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
267,1,f,f,f,f,f,f,Eagle Ranch SP,planning,"""description"": ""limited commercial component proposed"", ""devtype"": ""Residential"", ""resdev2"": ""PUD"", ""tea_zone"": ""Maroon"", ""edited_by"": ""PD""", ,   SAN DIEGO  ,CA,,,200000,494,,587,,,,265,,5000,,,,,,,,,,35.4381010241806,-120.667522228575,,f,POINT(-120.667522228575 35.4381010241806),,,t,t,RURAL SALINAS RIVER,,f,0,25,50,100,,,,,,,,,,,f,,,,244796,,,,Atascadero SOI,{},f,,,f,f,,051551003,t,ResDev,Residential development,,Project died,"","452 existing lots that can be built out, 6-8 units built out; resort or hotel proposed",2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
268,1,f,f,f,f,f,f,172 Stimson Ave,planning,"""devtype"": ""Residential"", ""resdev2"": ""MF"", ""tea_zone"": ""Green"", ""edited_by"": ""RM w/CS""", ,158   STIMSON AVE ,CA,,,0,0,,12,,,,0,,0,,,,,,,0,,,35.1380604880075,-120.6408863884,,f,POINT(-120.6408863884 35.1380604880075),,,t,,PISMO BEACH,,f,0,0,0,0,,,,,,,,,,,f,,,,284568,,,,Pismo Beach,{},f,,,f,f,,005153003,t,ResDev,Residential development,,unknown, ,no estimate on completion date; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
269,1,f,f,f,f,f,f,Pismo Ranch SP,planning,"""description"": ""Hotel, conference facility, restaurant, retail"", ""devtype"": ""Specific Plan"", ""resdev2"": ""PUD"", ""tea_zone"": ""Red""", ,   PRICE CANYON  ,CA,,,12000,310,,370,,,,175,,12000,,,,,,,0,,,35.1546502644868,-120.62794206077,,f,POINT(-120.62794206077 35.1546502644868),,,t,t,ARROYO GRANDE,,f,0,0,0,0,,,,,,,,,,,f,,,,364730,,,,Pismo Beach SOI,{},f,,,f,f,,079251014,t,SPA,Residential development,,unknown,"",no update; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
270,1,f,f,f,f,f,f,Pallazo Novella,planning,"""devtype"": ""Mixed-Use"", ""resdev2"": ""MF"", ""tea_zone"": ""Green"", ""edited_by"": ""RM W/CS""", ,361   POMEROY AVE ,CA,,,4182,0,,5,,,,0,,4182,,,,,,,0,,,35.1415245390234,-120.640630647294,,f,POINT(-120.640630647294 35.1415245390234),,,t,t,PISMO BEACH,,f,0,0,0,0,,,,,,,,,,,f,,,,290734,,,,Pismo Beach,{},f,,,f,f,,005078029,t,MU,Mixed-use development,,unknown,7 comm units (retail/office),need to follow up.; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
271,1,f,f,f,f,f,f,640 Dolliver St,planning,"""devtype"": ""Mixed-Use"", ""resdev2"": ""MF"", ""tea_zone"": ""Green"", ""edited_by"": ""RM w/CS""", ,640   DOLLIVER ST ,CA,,,1400,0,,5,,,,0,,1400,,,,,,,0,,,35.1404653309251,-120.640778217351,,f,POINT(-120.640778217351 35.1404653309251),,,t,t,PISMO BEACH,,f,0,0,0,0,,,,,,,,,,,f,,,,323363,,,,Pismo Beach,{},f,,,f,f,,005131037,t,MU,Mixed-use development,,unknown,"retail: 1,400 sf, 2 vacation rentals, 3 condos",NO estimate on completion date; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
272,1,f,f,f,f,f,f,189 Brisco Rd.,projected,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Green""", ,   BRISCO  ,CA,,,0,4,,4,,,,0,,0,,,,,,,0,,,35.1230498521131,-120.596010132023,,f,POINT(-120.596010132023 35.1230498521131),,,t,,ARROYO GRANDE,,f,0,0,0,0,,,,,,,,,,,f,,,,367683,,,,Arroyo Grande,{},f,,,f,f,,077056014,t,ResDev,Residential development,,"Approved, not constructed", ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
273,1,f,f,f,f,f,f,Morro Bay Landing,completed,"""devtype"": ""Non-Residential""", ,1215   EMBARCADERO  ,CA,,,5808,0,,0,,,,0,,5808,,,,,,,0,,,35.3704845345058,-120.857007401675,,f,POINT(-120.857007401675 35.3704845345058),,,,t,MORRO BAY,,f,100,0,0,0,,,,,,,,,,,f,,,,362793,,,,Morro Bay,{},f,,,f,f,,066461018,t,CR,Commercial,,Project completed, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
274,1,f,f,f,f,f,f,Heights at Vista Del Mar,projected,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Red""", ,795   CASTILLO DEL MAR  ,CA,,,0,22,,22,,,,0,,0,,,,,,,0,,,35.110719820136,-120.569395626573,,f,POINT(-120.569395626573 35.110719820136),,,t,,ARROYO GRANDE,,f,0,0,0,0,,,,,,,,,,,f,,,,271702,,,,Arroyo Grande,{},f,,,f,f,,006097005,t,ResDev,Residential development,,"Approved, not constructed", ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
275,1,f,f,f,f,f,f,Coastal Christian School,completed,"""description"": ""Pvt JHS/HS proposed on site"", ""devtype"": ""Special"", ""edited_by"": ""RM""", ,1005  N OAK PARK BLVD  ,CA,,,85000,0,,0,,,,0,,0,,,,,,,0,,,35.1384190534065,-120.606488820354,,f,POINT(-120.606488820354 35.1384190534065),,,,,ARROYO GRANDE,,f,100,0,0,0,,,,,,,,,,,f,,,,245809,,,,San Luis Bay Inland P.A.,{},f,,,f,f,,079261012,t,SCHOOL,Private school,,Complete,"",; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
276,2,f,f,f,f,f,f,My Test Development,planning,test,,200 CASENTINI STREET,CA,93907,2050,,100,,100,,,0,0,,0,0,0,0,0,0,0,0,,,36.68776525712983,-121.6573246825601,,f,POINT(-121.6573246825601 36.68776525712983),,,t,,Salinas city,,f,,,,100,,,,,,,,,,,f,,0,0,68193,,Association of Monterey Bay Governments,Monterey,,{},f,,,t,f,1151,003161030000,t,,,44557,,,,2023-05-05 06:56:01.146418,2023-05-05 06:56:01.146418,
277,1,f,f,f,f,f,f,1173 Fair Oaks Ave.,planning,"""devtype"": ""Residential"", ""resdev2"": ""MF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""x""", ,1173   FAIR OAKS AVE ,CA,,,0,0,,8,,,,0,,0,,,,,,,0,,,35.1122001296122,-120.599525459777,,f,POINT(-120.599525459777 35.1122001296122),,,t,,ARROYO GRANDE,,f,0,0,0,0,,,,,,,,,,,f,,,,270410,,,,Arroyo Grande,{},f,,,f,f,,077272005,t,ResDev,Residential development,,Pending approval, ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
278,1,f,f,f,f,f,f,383 Alder St.,planning,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Green""", ,383   ALDER ST ,CA,,,0,4,,4,,,,0,,0,,,,,,,0,,,35.1131476453126,-120.593118785671,,f,POINT(-120.593118785671 35.1131476453126),,,t,,ARROYO GRANDE,,f,0,0,0,0,,,,,,,,,,,f,,,,284690,,,,Arroyo Grande,{},f,,,f,f,,077204009,t,ResDev,Residential development,,Pending approval, ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
279,1,f,f,f,f,f,f,Las Tablas Village,projected,"""devtype"": ""Mixed-Use"", ""resdev2"": ""SF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""RM""", ,   LAS TABLAS  ,CA,,,170000,2,,2,,,,120,,104000,,,,,,,66000,,,35.5556212192263,-120.716342477033,,f,POINT(-120.716342477033 35.5556212192263),,,t,t,TEMPLETON,,f,25,100,0,0,,,,,,,,,,,f,,,,362658,,,,Templeton,{},f,,,f,f,,040372005,t,MU,Commercial development,,Approved VTTM,"4 com bldg (53.2KSF), 3 off bldg (62.7KSF), 120 rm",; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
280,1,f,f,f,f,f,f,New Residential Neighborhood N2,planning,Unknown number of beds/units, ,   CERRO VISTA  ,CA,,,0,0,,0,,,,0,,0,,,,,,,0,,,35.2969038256458,-120.656875422989,,f,POINT(-120.656875422989 35.2969038256458),,,,,SAN LUIS OBISPO,,f,0,0,0,0,,,,,,,,,,,f,,,,238289,,,,Cal Poly,{},f,,,f,f,,073341020,t,null,Student housing,,Pending environmental review,"",; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
281,1,f,f,f,f,f,f,Morro Road/El Camino Real,completed,"""description"": ""3 commercial, retail restaurant"", ""devtype"": ""Non-Residential"", ""edited_by"": ""PD""", ,6990   EL CAMINO REAL  ,CA,,,3700,0,,0,,,,0,,3700,,,,,,,0,,,35.4860140350376,-120.665237553377,,f,POINT(-120.665237553377 35.4860140350376),,,,t,ATASCADERO,,f,100,0,0,0,,,,,,,,,,,f,,,,282642,,,,Atascadero,{},f,,,f,f,,030211038,t,CR,Commercial development,,complete,"",; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
282,1,f,f,f,f,f,f,PG&E office,in_construction,"""devtype"": ""Non-Residential"", ""edited_by"": ""rm""", ,1250   KENDALL RD ,CA,,,30000,0,,0,,,,0,,30000,,,,,,,0,,,35.2379909594606,-120.62946741022,,f,POINT(-120.62946741022 35.2379909594606),,,,t,,,f,100,0,0,0,,,,,,,,,,,f,,,,257799,,,,San Luis Obispo URL,{},f,,,f,f,,053427008,t,CR,Commercial development,,Under construction, ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
284,1,f,f,f,f,f,f,Beef Cattle Evaluation Center Expansion,planning,"", ,631  N SANTA ROSA ST ,CA,,,0,0,,0,,,,0,,0,,,,,,,0,,,35.3093561890856,-120.679521760477,,f,POINT(-120.679521760477 35.3093561890856),,,,,SAN LUIS OBISPO,,f,0,0,0,0,,,,,,,,,,,f,,,,364507,,,,Cal Poly,{},f,,,f,f,,073341026,t,null,University facility,,Pending environmental review, ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
